Position,G+T/window,G/T_ratio
18315,0.514,0.4602272727272727
18320,0.518,0.4632768361581921
18325,0.516,0.4827586206896552
18330,0.518,0.4885057471264368
18335,0.518,0.49710982658959535
18340,0.516,0.5
18345,0.514,0.5029239766081871
18350,0.506,0.5149700598802395
18355,0.508,0.5029585798816568
18360,0.508,0.49411764705882355
18365,0.508,0.4853801169590643
18370,0.504,0.4911242603550296
18375,0.502,0.48520710059171596
18380,0.502,0.4764705882352941
18385,0.5,0.47928994082840237
18390,0.498,0.47337278106508873
18395,0.496,0.47619047619047616
18400,0.5,0.4880952380952381
18405,0.494,0.49696969696969695
18410,0.492,0.50920245398773
18415,0.488,0.515527950310559
18420,0.494,0.5153374233128835
18425,0.488,0.5345911949685535
18430,0.484,0.5414012738853503
18435,0.488,0.5443037974683544
18440,0.492,0.5375
18445,0.494,0.5246913580246914
18450,0.496,0.5214723926380368
18455,0.5,0.524390243902439
18460,0.498,0.5182926829268293
18465,0.5,0.5151515151515151
18470,0.496,0.5214723926380368
18475,0.492,0.5185185185185185
18480,0.488,0.515527950310559
18485,0.492,0.50920245398773
18490,0.492,0.50920245398773
18495,0.492,0.50920245398773
18500,0.496,0.5214723926380368
18505,0.494,0.5246913580246914
18510,0.494,0.5153374233128835
18515,0.496,0.5121951219512195
18520,0.498,0.509090909090909
18525,0.49,0.48484848484848486
18530,0.488,0.47878787878787876
18535,0.488,0.47878787878787876
18540,0.494,0.47904191616766467
18545,0.494,0.47023809523809523
18550,0.49,0.46706586826347307
18555,0.486,0.4727272727272727
18560,0.486,0.463855421686747
18565,0.482,0.46060606060606063
18570,0.488,0.46107784431137727
18575,0.484,0.4578313253012048
18580,0.476,0.4691358024691358
18585,0.48,0.45454545454545453
18590,0.482,0.46060606060606063
18595,0.48,0.48148148148148145
18600,0.478,0.484472049689441
18605,0.482,0.4968944099378882
18610,0.478,0.5031446540880503
18615,0.48,0.5
18620,0.478,0.5031446540880503
18625,0.472,0.5128205128205128
18630,0.47,0.4968152866242038
18635,0.476,0.5159235668789809
18640,0.476,0.5063291139240507
18645,0.48,0.5094339622641509
18650,0.474,0.5095541401273885
18655,0.48,0.5094339622641509
18660,0.484,0.5125
18665,0.482,0.5157232704402516
18670,0.48,0.5094339622641509
18675,0.484,0.5125
18680,0.484,0.5031055900621118
18685,0.482,0.4968944099378882
18690,0.476,0.5063291139240507
18695,0.472,0.5031847133757962
18700,0.472,0.4936708860759494
18705,0.476,0.4875
18710,0.48,0.48148148148148145
18715,0.48,0.4906832298136646
18720,0.476,0.4782608695652174
18725,0.472,0.48427672955974843
18730,0.474,0.4720496894409938
18735,0.474,0.4720496894409938
18740,0.472,0.475
18745,0.468,0.49044585987261147
18750,0.468,0.4810126582278481
18755,0.472,0.4936708860759494
18760,0.48,0.4906832298136646
18765,0.484,0.49382716049382713
18770,0.48,0.5
18775,0.482,0.50625
18780,0.484,0.5031055900621118
18785,0.482,0.50625
18790,0.482,0.50625
18795,0.48,0.5189873417721519
18800,0.488,0.5061728395061729
18805,0.49,0.5123456790123457
18810,0.492,0.50920245398773
18815,0.496,0.5121951219512195
18820,0.492,0.50920245398773
18825,0.496,0.4939759036144578
18830,0.494,0.47904191616766467
18835,0.488,0.46107784431137727
18840,0.488,0.46107784431137727
18845,0.494,0.45294117647058824
18850,0.502,0.4508670520231214
18855,0.506,0.4624277456647399
18860,0.508,0.47674418604651164
18865,0.512,0.49707602339181284
18870,0.512,0.4883720930232558
18875,0.512,0.4883720930232558
18880,0.512,0.49707602339181284
18885,0.516,0.4913294797687861
18890,0.514,0.4941860465116279
18895,0.516,0.5
18900,0.512,0.4797687861271676
18905,0.514,0.48554913294797686
18910,0.51,0.48255813953488375
18915,0.514,0.48554913294797686
18920,0.51,0.48255813953488375
18925,0.514,0.4685714285714286
18930,0.516,0.4742857142857143
18935,0.518,0.4715909090909091
18940,0.516,0.4742857142857143
18945,0.512,0.47126436781609193
18950,0.514,0.47701149425287354
18955,0.516,0.4742857142857143
18960,0.52,0.4857142857142857
18965,0.518,0.49710982658959535
18970,0.516,0.5
18975,0.52,0.5028901734104047
18980,0.524,0.49714285714285716
18985,0.522,0.5086705202312138
18990,0.526,0.5290697674418605
18995,0.528,0.543859649122807
19000,0.524,0.5411764705882353
19005,0.522,0.5263157894736842
19010,0.52,0.5476190476190477
19015,0.52,0.5476190476190477
19020,0.52,0.5384615384615384
19025,0.524,0.5321637426900585
19030,0.528,0.543859649122807
19035,0.532,0.5465116279069767
19040,0.528,0.5529411764705883
19045,0.534,0.5523255813953488
19050,0.544,0.5722543352601156
19055,0.546,0.5780346820809249
19060,0.544,0.5906432748538012
19065,0.546,0.5780346820809249
19070,0.542,0.5755813953488372
19075,0.546,0.5780346820809249
19080,0.548,0.5838150289017341
19085,0.542,0.5941176470588235
19090,0.546,0.5872093023255814
19095,0.546,0.5780346820809249
19100,0.548,0.5747126436781609
19105,0.548,0.5568181818181818
19110,0.552,0.5771428571428572
19115,0.558,0.576271186440678
19120,0.562,0.5698324022346368
19125,0.564,0.5666666666666667
19130,0.566,0.5722222222222222
19135,0.564,0.5580110497237569
19140,0.566,0.56353591160221
19145,0.56,0.5642458100558659
19150,0.562,0.5524861878453039
19155,0.562,0.5439560439560439
19160,0.558,0.5586592178770949
19165,0.558,0.5674157303370787
19170,0.564,0.5580110497237569
19175,0.562,0.5439560439560439
19180,0.558,0.55
19185,0.56,0.5469613259668509
19190,0.566,0.56353591160221
19195,0.574,0.5597826086956522
19200,0.568,0.5777777777777777
19205,0.564,0.5842696629213483
19210,0.568,0.5955056179775281
19215,0.568,0.5955056179775281
19220,0.568,0.6045197740112994
19225,0.574,0.6123595505617978
19230,0.57,0.6193181818181818
19235,0.576,0.6179775280898876
19240,0.58,0.6292134831460674
19245,0.58,0.6201117318435754
19250,0.574,0.6214689265536724
19255,0.576,0.6089385474860335
19260,0.572,0.625
19265,0.57,0.6285714285714286
19270,0.574,0.64
19275,0.574,0.6214689265536724
19280,0.572,0.625
19285,0.572,0.615819209039548
19290,0.572,0.615819209039548
19295,0.574,0.6214689265536724
19300,0.574,0.6589595375722543
19305,0.58,0.6477272727272727
19310,0.58,0.6571428571428571
19315,0.574,0.6686046511627907
19320,0.578,0.6705202312138728
19325,0.576,0.6647398843930635
19330,0.576,0.6647398843930635
19335,0.58,0.6571428571428571
19340,0.582,0.6534090909090909
19345,0.576,0.6551724137931034
19350,0.574,0.6494252873563219
19355,0.566,0.6453488372093024
19360,0.568,0.6511627906976745
19365,0.56,0.627906976744186
19370,0.56,0.627906976744186
19375,0.56,0.6374269005847953
19380,0.56,0.627906976744186
19385,0.558,0.622093023255814
19390,0.556,0.6352941176470588
19395,0.552,0.6331360946745562
19400,0.55,0.6467065868263473
19405,0.556,0.6547619047619048
19410,0.558,0.650887573964497
19415,0.56,0.6568047337278107
19420,0.558,0.6807228915662651
19425,0.554,0.6993865030674846
19430,0.556,0.6951219512195121
19435,0.554,0.6993865030674846
19440,0.556,0.7055214723926381
19445,0.56,0.7177914110429447
19450,0.556,0.7160493827160493
19455,0.554,0.7421383647798742
19460,0.556,0.7484276729559748
19465,0.558,0.7547169811320755
19470,0.558,0.74375
19475,0.556,0.7375
19480,0.55,0.7515923566878981
19485,0.552,0.7468354430379747
19490,0.554,0.73125
19495,0.556,0.7160493827160493
19500,0.562,0.703030303030303
19505,0.566,0.7048192771084337
19510,0.566,0.6946107784431138
19515,0.564,0.688622754491018
19520,0.566,0.6946107784431138
19525,0.566,0.6946107784431138
19530,0.568,0.7005988023952096
19535,0.566,0.6946107784431138
19540,0.566,0.6946107784431138
19545,0.562,0.7134146341463414
19550,0.554,0.6890243902439024
19555,0.556,0.6848484848484848
19560,0.55,0.6871165644171779
19565,0.552,0.6829268292682927
19570,0.556,0.6951219512195121
19575,0.552,0.6932515337423313
19580,0.556,0.6951219512195121
19585,0.562,0.6927710843373494
19590,0.564,0.6785714285714286
19595,0.566,0.6745562130177515
19600,0.566,0.6745562130177515
19605,0.562,0.6826347305389222
19610,0.556,0.6646706586826348
19615,0.554,0.6686746987951807
19620,0.552,0.6829268292682927
19625,0.552,0.6932515337423313
19630,0.548,0.7018633540372671
19635,0.548,0.7125
19640,0.544,0.710691823899371
19645,0.546,0.7169811320754716
19650,0.548,0.7232704402515723
19655,0.546,0.75
19660,0.546,0.7388535031847133
19665,0.55,0.740506329113924
19670,0.544,0.7548387096774194
19675,0.542,0.7712418300653595
19680,0.548,0.7908496732026143
19685,0.546,0.8079470198675497
19690,0.544,0.8013245033112583
19695,0.542,0.831081081081081
19700,0.55,0.8092105263157895
19705,0.552,0.8278145695364238
19710,0.55,0.8333333333333334
19715,0.556,0.8289473684210527
19720,0.556,0.8169934640522876
19725,0.55,0.8211920529801324
19730,0.554,0.8223684210526315
19735,0.55,0.7973856209150327
19740,0.55,0.7857142857142857
19745,0.554,0.7756410256410257
19750,0.556,0.7707006369426752
19755,0.554,0.7870967741935484
19760,0.554,0.7643312101910829
19765,0.552,0.7579617834394905
19770,0.552,0.7358490566037735
19775,0.55,0.7515923566878981
19780,0.544,0.7435897435897436
19785,0.542,0.7483870967741936
19790,0.54,0.7419354838709677
19795,0.54,0.7197452229299363
19800,0.534,0.689873417721519
19805,0.53,0.6878980891719745
19810,0.526,0.6751592356687898
19815,0.528,0.65
19820,0.522,0.6518987341772152
19825,0.518,0.6709677419354839
19830,0.52,0.6666666666666666
19835,0.518,0.6709677419354839
19840,0.516,0.6862745098039216
19845,0.516,0.6862745098039216
19850,0.516,0.6862745098039216
19855,0.524,0.7124183006535948
19860,0.52,0.6993464052287581
19865,0.52,0.7105263157894737
19870,0.516,0.72
19875,0.514,0.7019867549668874
19880,0.516,0.6973684210526315
19885,0.514,0.7019867549668874
19890,0.516,0.6753246753246753
19895,0.518,0.6709677419354839
19900,0.518,0.6709677419354839
19905,0.514,0.6688311688311688
19910,0.512,0.673202614379085
19915,0.508,0.6821192052980133
19920,0.51,0.6666666666666666
19925,0.516,0.643312101910828
19930,0.518,0.6392405063291139
19935,0.518,0.6392405063291139
19940,0.514,0.6474358974358975
19945,0.512,0.6410256410256411
19950,0.518,0.6289308176100629
19955,0.516,0.6125
19960,0.512,0.5900621118012422
19965,0.512,0.5705521472392638
19970,0.514,0.5766871165644172
19975,0.514,0.5766871165644172
19980,0.522,0.562874251497006
19985,0.522,0.562874251497006
19990,0.516,0.5449101796407185
19995,0.512,0.5421686746987951
20000,0.51,0.536144578313253
20005,0.512,0.5515151515151515
20010,0.512,0.5609756097560976
20015,0.514,0.5670731707317073
20020,0.516,0.5542168674698795
20025,0.516,0.5542168674698795
20030,0.516,0.5357142857142857
20035,0.516,0.5449101796407185
20040,0.514,0.5575757575757576
20045,0.518,0.5416666666666666
20050,0.52,0.5384615384615384
20055,0.518,0.5325443786982249
20060,0.528,0.5172413793103449
20065,0.528,0.5172413793103449
20070,0.528,0.5172413793103449
20075,0.53,0.5229885057471264
20080,0.53,0.5056818181818182
20085,0.53,0.5142857142857142
20090,0.526,0.5202312138728323
20095,0.524,0.5232558139534884
20100,0.52,0.52046783625731
20105,0.522,0.5352941176470588
20110,0.526,0.5380116959064327
20115,0.526,0.5380116959064327
20120,0.528,0.543859649122807
20125,0.53,0.5317919075144508
20130,0.532,0.52
20135,0.534,0.5170454545454546
20140,0.542,0.5310734463276836
20145,0.544,0.5280898876404494
20150,0.542,0.5310734463276836
20155,0.544,0.5280898876404494
20160,0.546,0.5337078651685393
20165,0.542,0.5310734463276836
20170,0.548,0.5222222222222223
20175,0.552,0.5418994413407822
20180,0.548,0.5307262569832403
20185,0.554,0.521978021978022
20190,0.56,0.5135135135135135
20195,0.562,0.4946808510638298
20200,0.558,0.4919786096256685
20205,0.56,0.48148148148148145
20210,0.556,0.4787234042553192
20215,0.55,0.478494623655914
20220,0.55,0.4864864864864865
20225,0.554,0.4734042553191489
20230,0.552,0.46808510638297873
20235,0.55,0.478494623655914
20240,0.548,0.4891304347826087
20245,0.544,0.4945054945054945
20250,0.546,0.4918032786885246
20255,0.544,0.4782608695652174
20260,0.544,0.4702702702702703
20265,0.546,0.4756756756756757
20270,0.546,0.483695652173913
20275,0.548,0.4972677595628415
20280,0.554,0.4972972972972973
20285,0.56,0.5053763440860215
20290,0.562,0.510752688172043
20295,0.56,0.5135135135135135
20300,0.564,0.5161290322580645
20305,0.564,0.5161290322580645
20310,0.568,0.5106382978723404
20315,0.568,0.5106382978723404
20320,0.574,0.4947916666666667
20325,0.58,0.48717948717948717
20330,0.578,0.4896907216494845
20335,0.58,0.4948453608247423
20340,0.58,0.4948453608247423
20345,0.586,0.5025641025641026
20350,0.586,0.5025641025641026
20355,0.58,0.48717948717948717
20360,0.582,0.47715736040609136
20365,0.586,0.4797979797979798
20370,0.588,0.47738693467336685
20375,0.594,0.47761194029850745
20380,0.594,0.5
20385,0.592,0.5025380710659898
20390,0.592,0.5025380710659898
20395,0.592,0.5025380710659898
20400,0.594,0.5
20405,0.594,0.5
20410,0.598,0.5025125628140703
20415,0.6,0.48514851485148514
20420,0.6,0.48514851485148514
20425,0.598,0.48756218905472637
20430,0.594,0.485
20435,0.594,0.485
20440,0.594,0.49246231155778897
20445,0.596,0.49
20450,0.592,0.5025380710659898
20455,0.592,0.494949494949495
20460,0.596,0.49748743718592964
20465,0.596,0.49
20470,0.59,0.4824120603015075
20475,0.592,0.48
20480,0.586,0.4873096446700508
20485,0.59,0.4898989898989899
20490,0.59,0.4898989898989899
20495,0.59,0.4898989898989899
20500,0.59,0.49746192893401014
20505,0.59,0.4898989898989899
20510,0.592,0.48743718592964824
20515,0.592,0.48
20520,0.588,0.49238578680203043
20525,0.59,0.5128205128205128
20530,0.584,0.5208333333333334
20535,0.586,0.5340314136125655
20540,0.584,0.5208333333333334
20545,0.578,0.5210526315789473
20550,0.58,0.518324607329843
20555,0.578,0.5130890052356021
20560,0.576,0.5157894736842106
20565,0.574,0.526595744680851
20570,0.576,0.5157894736842106
20575,0.572,0.5132275132275133
20580,0.568,0.5187165775401069
20585,0.564,0.5161290322580645
20590,0.564,0.5080213903743316
20595,0.568,0.5106382978723404
20600,0.57,0.5079365079365079
20605,0.568,0.5026455026455027
20610,0.566,0.4973544973544973
20615,0.566,0.5053191489361702
20620,0.562,0.4946808510638298
20625,0.564,0.5
20630,0.568,0.5187165775401069
20635,0.564,0.5243243243243243
20640,0.558,0.5081081081081081
20645,0.564,0.49206349206349204
20650,0.568,0.5026455026455027
20655,0.568,0.4869109947643979
20660,0.57,0.4690721649484536
20665,0.57,0.46153846153846156
20670,0.57,0.47668393782383417
20675,0.562,0.45595854922279794
20680,0.56,0.45077720207253885
20685,0.556,0.4479166666666667
20690,0.55,0.4397905759162304
20695,0.546,0.4444444444444444
20700,0.544,0.44680851063829785
20705,0.54,0.45161290322580644
20710,0.54,0.45161290322580644
20715,0.544,0.44680851063829785
20720,0.544,0.44680851063829785
